Page_URL,Title,Location,Number_of_Guests,Number_of_Bedrooms,Number_of_Beds,Number_of_Bath,Price,Rating,Number_of_Reviews,Amenities,Sleeping_Arrangements,Hosted_by,Joined_Time,Languages,Response_Rate,Response_Time,Image_1,Image_2,Image_3,Current_Time
https://www.airbnb.com/rooms/34406312?source_impression_id=p3_1681440546_x7fHcdfQj4WnugbA,33Inns BM Room 1,"George Town, Pulau Pinang, Malaysia",,,,,$17 per night,4.86,57,"Wifi
Free street parking
Air conditioning
Hair dryer
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Shukihotho,,,95%,within a few hours,https://a0.muscache.com/im/pictures/2a6eeae9-5327-4317-91b2-8b1c485f0dee.jpg?im_w=720,https://a0.muscache.com/im/pictures/2a6eeae9-5327-4317-91b2-8b1c485f0dee.jpg?im_w=720,https://a0.muscache.com/im/pictures/2a6eeae9-5327-4317-91b2-8b1c485f0dee.jpg?im_w=720,49:11.3
https://www.airbnb.com/rooms/21059534?source_impression_id=p3_1681440553_wcV735dFPlrAgmup,Room A - Double Deluxe Room 双人床房,"George Town, Pulau Pinang, Malaysia",,,,,$20 per night,4.86,29,"Kitchen
Wifi
Free parking on premises
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 double bed",鏡洲,,,100%,within an hour,https://a0.muscache.com/im/pictures/fd0a02d2-1fd4-41b5-b26f-2ef8cd2eb5e6.jpg?im_w=720,https://a0.muscache.com/im/pictures/fd0a02d2-1fd4-41b5-b26f-2ef8cd2eb5e6.jpg?im_w=720,https://a0.muscache.com/im/pictures/fd0a02d2-1fd4-41b5-b26f-2ef8cd2eb5e6.jpg?im_w=720,49:19.1
https://www.airbnb.com/rooms/36894636?source_impression_id=p3_1681440561_diNJxMLhSHWtsC%2Bk,"Family Room fits 2-5pax w/Private Bathroom, Wifi","George Town, Pulau Pinang, Malaysia",,,,,$27 per night,4.52,25,"Kitchen
Wifi
Free parking on premises
Washer
Air conditioning
Hair dryer
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Ben,,,100%,within a few hours,https://a0.muscache.com/im/pictures/72911aa8-dc8d-4104-b038-5e997c75748d.jpg?im_w=720,https://a0.muscache.com/im/pictures/72911aa8-dc8d-4104-b038-5e997c75748d.jpg?im_w=720,https://a0.muscache.com/im/pictures/72911aa8-dc8d-4104-b038-5e997c75748d.jpg?im_w=720,49:27.1
https://www.airbnb.com/rooms/51777548?source_impression_id=p3_1681440569_wIM4fF9aZh%2FdArj8,[NEW] KOZEY Homestay | Landed house,"George Town, Pulau Pinang, Malaysia",,,,,$43 per night,,2,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
Washer
Air conditioning
Bathtub
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Kevin,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-51777548/original/0d11542c-d9a3-4e90-b85c-980e9efc5968.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-51777548/original/0d11542c-d9a3-4e90-b85c-980e9efc5968.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-51777548/original/0d11542c-d9a3-4e90-b85c-980e9efc5968.jpeg?im_w=720,49:35.3
https://www.airbnb.com/rooms/848421802118866094?source_impression_id=p3_1681440577_SBlxfuceLG9eV7l8,Cozy Private Room @ Head Batas,"George Town, Pulau Pinang, Malaysia",,,,,$34 per night,,,"Wifi
Free parking on premises
TV
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Izmin,,,100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-848421802118866094/original/259aaeba-66cd-4c24-ae58-48b66387912a.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-848421802118866094/original/259aaeba-66cd-4c24-ae58-48b66387912a.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-848421802118866094/original/259aaeba-66cd-4c24-ae58-48b66387912a.jpeg?im_w=720,49:42.9
https://www.airbnb.com/rooms/714122446510967951?source_impression_id=p3_1681440585_n6upn4%2BRAEMMvfjn,gurney@gurney mall@gurney paragon @genesis,"George Town, Pulau Pinang, Malaysia",,,,,$30 per night,,2,"Kitchen
Wifi
Washer
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Jenny,,"English, Bahasa Indonesia, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/590b2c26-1b28-488d-9fe2-174cb8305121.jpg?im_w=720,https://a0.muscache.com/im/pictures/590b2c26-1b28-488d-9fe2-174cb8305121.jpg?im_w=720,https://a0.muscache.com/im/pictures/590b2c26-1b28-488d-9fe2-174cb8305121.jpg?im_w=720,49:51.4
https://www.airbnb.com/rooms/717077040610043919?source_impression_id=p3_1681440593_L9maN8Ec9oV8aMoT,Homestay Balik Pulau 2.0 3BedRoom,"George Town, Pulau Pinang, Malaysia",,,,,$68 per night,4.33,12,"Kitchen
Wifi
Dedicated workspace
Free driveway parking on premises
40"" HDTV with Netflix
Free washer – In unit
Portable air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Garrison,,,93%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-717077040610043919/original/9dda7937-039c-4378-93c0-98cfb4b296e4.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-717077040610043919/original/9dda7937-039c-4378-93c0-98cfb4b296e4.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-717077040610043919/original/9dda7937-039c-4378-93c0-98cfb4b296e4.jpeg?im_w=720,50:00.2
https://www.airbnb.com/rooms/28046825?source_impression_id=p3_1681440602_UAXIGBAGKaBQ0wwz,Urban Designer Cottage,"George Town, Pulau Pinang, Malaysia",,,,,$22 per night,4.69,36,"Kitchen
Wifi
Free parking on premises
TV
Washer
Air conditioning
Luggage dropoff allowed
High chair
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm","Bedroom
1 queen bed",John,,"中文 (简体), English, Melayu",93%,within a day,https://a0.muscache.com/im/pictures/a2164c29-98a7-461c-80d6-8db060f3f020.jpg?im_w=720,https://a0.muscache.com/im/pictures/a2164c29-98a7-461c-80d6-8db060f3f020.jpg?im_w=720,https://a0.muscache.com/im/pictures/a2164c29-98a7-461c-80d6-8db060f3f020.jpg?im_w=720,50:08.2
https://www.airbnb.com/rooms/680577857343037902?source_impression_id=p3_1681440610_hQ%2BowSfiCyBeMLAR,3-bedroom home with private pool & unlimited WiFi,"George Town, Pulau Pinang, Malaysia",,,,,$73 per night,5,8,"Kitchen
Wifi – 32 Mbps
Free parking on premises
Private outdoor pool - available all year, open 24 hours
TV
Washer
Air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Nor Hidayah,,"English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/3eb0159c-c750-4395-9b06-1acab26fd36a.jpg?im_w=720,https://a0.muscache.com/im/pictures/3eb0159c-c750-4395-9b06-1acab26fd36a.jpg?im_w=720,https://a0.muscache.com/im/pictures/3eb0159c-c750-4395-9b06-1acab26fd36a.jpg?im_w=720,50:15.9
https://www.airbnb.com/rooms/44236233?source_impression_id=p3_1681440618_vXCYwMsDmiiMGk5m,Impian Holiday Home,"George Town, Pulau Pinang, Malaysia",,,,,$77 per night,4.74,43,"Kitchen
Free street parking
HDTV
Free washer – In unit
Window AC unit
Refrigerator
Microwave
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed, 1 single bed
Bedroom 2
1 queen bed, 1 single bed
Bedroom 3
2 bunk beds",Mohd Noorfairuz,,,100%,within an hour,https://a0.muscache.com/im/pictures/a9a1ff0c-7d8c-4405-abe6-791bee6d504e.jpg?im_w=720,https://a0.muscache.com/im/pictures/a9a1ff0c-7d8c-4405-abe6-791bee6d504e.jpg?im_w=720,https://a0.muscache.com/im/pictures/a9a1ff0c-7d8c-4405-abe6-791bee6d504e.jpg?im_w=720,50:23.7
https://www.airbnb.com/rooms/30938102?source_impression_id=p3_1681440627_6BCbM7MXbK4WwWAj,"Sweet Home@Pg Airport,Malls,Shops,Industrial Area","George Town, Pulau Pinang, Malaysia",,,,,$17 per night,4.25,4,"Wifi
Dedicated workspace
Free street parking
TV
Air conditioning
Shared patio or balcony
Backyard
Luggage dropoff allowed
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 queen bed, 1 couch",Charles,,"中文 (简体), English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/72e376b9-dd11-4ec5-bff1-d02c3555020b.jpg?im_w=720,https://a0.muscache.com/im/pictures/72e376b9-dd11-4ec5-bff1-d02c3555020b.jpg?im_w=720,https://a0.muscache.com/im/pictures/72e376b9-dd11-4ec5-bff1-d02c3555020b.jpg?im_w=720,50:33.8
https://www.airbnb.com/rooms/39163623?source_impression_id=p3_1681440636_U89p6dRycCdq78%2BH,Memoire Villa,"George Town, Pulau Pinang, Malaysia",,,,,$167 per night,4.53,17,"Beach access – Beachfront
Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
Washer
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 single bed, 1 floor mattress
Bedroom 2
1 king bed
Bedroom 3
1 king bed",Chen Yin,,,100%,within a few hours,https://a0.muscache.com/im/pictures/0e4d0815-df7a-4f4b-8290-47310ef3da6e.jpg?im_w=720,https://a0.muscache.com/im/pictures/0e4d0815-df7a-4f4b-8290-47310ef3da6e.jpg?im_w=720,https://a0.muscache.com/im/pictures/0e4d0815-df7a-4f4b-8290-47310ef3da6e.jpg?im_w=720,50:42.2
https://www.airbnb.com/rooms/759281438063443132?source_impression_id=p3_1681440644_DVW7QNtafsOiTphn,A1 - triple room,"George Town, Pulau Pinang, Malaysia",,,,,$30 per night,5,12,"Courtyard view
Public or shared beach access
Wifi
Free parking on premises
Pets allowed
42"" HDTV with standard cable
Paid washer – In building
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,旭誠 Caesar ｼｰｻﾞｰ,,"中文 (简体), English, 日本語",100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-759281438063443132/original/c628b7cc-dc50-4372-aff2-6d85137c609c.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-759281438063443132/original/c628b7cc-dc50-4372-aff2-6d85137c609c.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-759281438063443132/original/c628b7cc-dc50-4372-aff2-6d85137c609c.jpeg?im_w=720,50:50.2
https://www.airbnb.com/rooms/48942519?source_impression_id=p3_1681440652_P0v%2Brly94sR%2FXLQ0,Balcony Deluxe room Near Kek Lok Si & Penang Hill,"George Town, Pulau Pinang, Malaysia",,,,,$16 per night,4.53,17,"Wifi
Free parking on premises
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 double bed",Wayne,,,90%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-48942519/original/695af531-79d6-4204-b3dd-224186c50080.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-48942519/original/695af531-79d6-4204-b3dd-224186c50080.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-48942519/original/695af531-79d6-4204-b3dd-224186c50080.jpeg?im_w=720,50:58.2
https://www.airbnb.com/rooms/44396608?source_impression_id=p3_1681440661_4x3lH9OgTMk1stp8,Free WiFi | Farm house concept 💕,"George Town, Pulau Pinang, Malaysia",,,,,$54 per night,4.88,24,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV with Netflix
Free washer
Air conditioning
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Shanis,,,70%,within a few hours,https://a0.muscache.com/im/pictures/ab157c84-da70-423d-be12-c3c83bbed25a.jpg?im_w=720,https://a0.muscache.com/im/pictures/ab157c84-da70-423d-be12-c3c83bbed25a.jpg?im_w=720,https://a0.muscache.com/im/pictures/ab157c84-da70-423d-be12-c3c83bbed25a.jpg?im_w=720,51:07.3
https://www.airbnb.com/rooms/651970664853392273?source_impression_id=p3_1681440669_A%2F4UpLqeifHVsBKk,121 Maritime Luxury Duplex 2Bedrooms 6-10pax,"George Town, Pulau Pinang, Malaysia",,,,,$77 per night,4.74,19,"Kitchen
Wifi
Free parking on premises
Shared pool
TV
Washer
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Cass Goh,,"中文 (简体), English, 日本語, Melayu, Español",100%,within an hour,https://a0.muscache.com/im/pictures/74c28580-99f4-42bd-bda8-a0c320cfd85f.jpg?im_w=720,https://a0.muscache.com/im/pictures/74c28580-99f4-42bd-bda8-a0c320cfd85f.jpg?im_w=720,https://a0.muscache.com/im/pictures/74c28580-99f4-42bd-bda8-a0c320cfd85f.jpg?im_w=720,51:15.1
https://www.airbnb.com/rooms/7893282?source_impression_id=p3_1681440677_ic7Qx2NPKsa9eatn,B3 - Room with Romantic Bathtub,"George Town, Pulau Pinang, Malaysia",,,,,$36 per night,4.59,73,"Courtyard view
Beach access – Beachfront
Kitchen
Wifi
Free parking on premises
Private hot tub
Pets allowed
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,旭誠 Caesar ｼｰｻﾞｰ,,"中文 (简体), English, 日本語",100%,within an hour,https://a0.muscache.com/im/pictures/40349583-d9a8-4f1a-a259-d2c828ee2e3e.jpg?im_w=720,https://a0.muscache.com/im/pictures/40349583-d9a8-4f1a-a259-d2c828ee2e3e.jpg?im_w=720,https://a0.muscache.com/im/pictures/40349583-d9a8-4f1a-a259-d2c828ee2e3e.jpg?im_w=720,51:23.2
https://www.airbnb.com/rooms/824348149444580302?source_impression_id=p3_1681440685_Tj3ym9PttUTTROnt,Budget House @ Penang Airport,"George Town, Pulau Pinang, Malaysia",,,,,$28 per night,,,"Free parking on premises
TV
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
3 queen beds, 2 single beds",Shimi,,,100%,within an hour,https://a0.muscache.com/im/pictures/21888edf-4d09-4614-8ada-60b7f9061236.jpg?im_w=720,https://a0.muscache.com/im/pictures/21888edf-4d09-4614-8ada-60b7f9061236.jpg?im_w=720,https://a0.muscache.com/im/pictures/21888edf-4d09-4614-8ada-60b7f9061236.jpg?im_w=720,51:31.0
https://www.airbnb.com/rooms/761210260382096921?source_impression_id=p3_1681440694_scRP%2BVIndXjSHt1N,Cozy and Relaxing Semi-D in Simpang Ampat,"George Town, Pulau Pinang, Malaysia",,,,,$98 per night,5,12,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
Free washer
Air conditioning
Private patio or balcony
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Angie,,,100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-761210260382096921/original/5f1c3138-8f2b-4f48-afb3-0c15caf31e05.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-761210260382096921/original/5f1c3138-8f2b-4f48-afb3-0c15caf31e05.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-761210260382096921/original/5f1c3138-8f2b-4f48-afb3-0c15caf31e05.jpeg?im_w=720,51:39.5
https://www.airbnb.com/rooms/3245527?source_impression_id=p3_1681440702_Zm%2BXQfZzIct53%2B%2Fr,Heart of UNESCO GEORGETOWN Straits Heritage House,"George Town, Pulau Pinang, Malaysia",,,,,$91 per night,4.8,25,"Wifi
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Straits,,"中文 (简体), English",100%,within an hour,https://a0.muscache.com/im/pictures/76006812/4c215126_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/76006812/4c215126_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/76006812/4c215126_original.jpg?im_w=720,51:47.9
https://www.airbnb.com/rooms/21156773?source_impression_id=p3_1681440710_i44Hs6gJnfqSTEcm,Room G - Single Room 单人床房,"George Town, Pulau Pinang, Malaysia",,,,,$11 per night,4.88,17,"Kitchen
Wifi
Dedicated workspace
Free parking on premises
TV
AC - split type ductless system
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 single bed",鏡洲,,,100%,within an hour,https://a0.muscache.com/im/pictures/5070e45c-9fdb-4c25-a3c5-4a1bdc75cd5d.jpg?im_w=720,https://a0.muscache.com/im/pictures/5070e45c-9fdb-4c25-a3c5-4a1bdc75cd5d.jpg?im_w=720,https://a0.muscache.com/im/pictures/5070e45c-9fdb-4c25-a3c5-4a1bdc75cd5d.jpg?im_w=720,51:56.2
https://www.airbnb.com/rooms/28045839?source_impression_id=p3_1681440718_%2BLHMCKhZ1Ewntpdu,Urban Designer Classic,"George Town, Pulau Pinang, Malaysia",,,,,$33 per night,4.38,29,"Kitchen
Wifi
Free parking on premises
TV
Washer
Air conditioning
Luggage dropoff allowed
Hair dryer
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm","Bedroom
2 queen beds",John,,"中文 (简体), English, Melayu",93%,within a day,https://a0.muscache.com/im/pictures/40c55e2b-b107-456d-a681-a0ec67af0712.jpg?im_w=720,https://a0.muscache.com/im/pictures/40c55e2b-b107-456d-a681-a0ec67af0712.jpg?im_w=720,https://a0.muscache.com/im/pictures/40c55e2b-b107-456d-a681-a0ec67af0712.jpg?im_w=720,52:04.1
https://www.airbnb.com/rooms/43908446?source_impression_id=p3_1681440726_VVS0E4azsTj9v5Qa,Simpang Ampat HOMESTAY 2/Low Price Everyday,"George Town, Pulau Pinang, Malaysia",,,,,$14 per night,,1,"Kitchen
Wifi
Free parking on premises
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 queen bed",Jason,,"中文 (简体), English, Melayu",92%,within an hour,https://a0.muscache.com/im/pictures/35beaa3d-b10c-4242-a983-856511ed3072.jpg?im_w=720,https://a0.muscache.com/im/pictures/35beaa3d-b10c-4242-a983-856511ed3072.jpg?im_w=720,https://a0.muscache.com/im/pictures/35beaa3d-b10c-4242-a983-856511ed3072.jpg?im_w=720,52:13.3
https://www.airbnb.com/rooms/823628613324061425?source_impression_id=p3_1681440736_YekD%2F30yVmL2K315,"Koi Family Villa, Lost Paradise","George Town, Pulau Pinang, Malaysia",,,,,$182 per night,,1,"Garden view
Beach access
Wifi
Free parking on premises
Shared outdoor pool - available all year, open specific hours, infinity
TV
Air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Lost,,,100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-823628613324061425/original/7cec2884-03aa-4f23-9c31-41d72732a891.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-823628613324061425/original/7cec2884-03aa-4f23-9c31-41d72732a891.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-823628613324061425/original/7cec2884-03aa-4f23-9c31-41d72732a891.jpeg?im_w=720,52:21.2
https://www.airbnb.com/rooms/16513751?source_impression_id=p3_1681440743_MEwkao2ZSaulf%2F02,HUPO Single Room #203 (Private Room Sharing House),"George Town, Pulau Pinang, Malaysia",,,,,$44 per night,4.73,26,"Beach access – Beachfront
Wifi
Dedicated workspace
Free driveway parking on premises
Shared outdoor pool - available all year, open specific hours, lap pool, saltwater
TV
Free washer – In building
Air conditioning
Private patio or balcony
Security cameras on property","Bedroom
1 double bed, 1 sofa bed",Xiang,,"中文 (简体), English",100%,within an hour,https://a0.muscache.com/im/pictures/c148374e-ece7-4286-a05c-7fa5a383f346.jpg?im_w=720,https://a0.muscache.com/im/pictures/c148374e-ece7-4286-a05c-7fa5a383f346.jpg?im_w=720,https://a0.muscache.com/im/pictures/c148374e-ece7-4286-a05c-7fa5a383f346.jpg?im_w=720,52:29.2
https://www.airbnb.com/rooms/21059888?source_impression_id=p3_1681440751_AqMM7fil0425%2FPDj,Room E - Single Room 单人床房,"George Town, Pulau Pinang, Malaysia",,,,,$11 per night,4.88,24,"Kitchen
Wifi
Free parking on premises
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 single bed",鏡洲,,,100%,within an hour,https://a0.muscache.com/im/pictures/70c56ff2-0999-43bc-be78-a1249651ffaa.jpg?im_w=720,https://a0.muscache.com/im/pictures/70c56ff2-0999-43bc-be78-a1249651ffaa.jpg?im_w=720,https://a0.muscache.com/im/pictures/70c56ff2-0999-43bc-be78-a1249651ffaa.jpg?im_w=720,52:37.7
https://www.airbnb.com/rooms/14432606?source_impression_id=p3_1681440760_wZ8%2Fi1oQS3Sx8Gjq,Green Parit Buntar Homestay,"George Town, Pulau Pinang, Malaysia",,,,,$68 per night,4.77,61,"Kitchen
Wifi
Free parking on premises
TV
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 double bed
Bedroom 2
1 double bed
Bedroom 3
1 single bed",Noor Hayati,,"English, Melayu",100%,within an hour,https://a0.muscache.com/im/pictures/ed11530f-179d-4c07-83b4-0e072ed88bb4.jpg?im_w=720,https://a0.muscache.com/im/pictures/ed11530f-179d-4c07-83b4-0e072ed88bb4.jpg?im_w=720,https://a0.muscache.com/im/pictures/ed11530f-179d-4c07-83b4-0e072ed88bb4.jpg?im_w=720,52:45.9
https://www.airbnb.com/rooms/39677564?source_impression_id=p3_1681440768_NUrHckMwqgjtBfIR,COMFORTABLE STAY ROOM 8,"George Town, Pulau Pinang, Malaysia",,,,,$21 per night,5,3,"Wifi
Free parking on premises
TV
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Michelle,,,100%,within an hour,https://a0.muscache.com/im/pictures/9ac64366-062c-4736-a002-c8932f1e7fd1.jpg?im_w=720,https://a0.muscache.com/im/pictures/9ac64366-062c-4736-a002-c8932f1e7fd1.jpg?im_w=720,https://a0.muscache.com/im/pictures/9ac64366-062c-4736-a002-c8932f1e7fd1.jpg?im_w=720,52:54.6
https://www.airbnb.com/rooms/36857051?source_impression_id=p3_1681440777_Uf%2BhkVEFV3KW3v3n,COMFORTABLE STAY ROOM 4,"George Town, Pulau Pinang, Malaysia",,,,,$21 per night,,,"Wifi
Free parking on premises
TV
Air conditioning
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
2 single beds",Michelle,,,100%,within an hour,https://a0.muscache.com/im/pictures/cbb2b428-b712-4f77-9481-b405cf9eac5e.jpg?im_w=720,https://a0.muscache.com/im/pictures/cbb2b428-b712-4f77-9481-b405cf9eac5e.jpg?im_w=720,https://a0.muscache.com/im/pictures/cbb2b428-b712-4f77-9481-b405cf9eac5e.jpg?im_w=720,53:02.2
https://www.airbnb.com/rooms/16851335?source_impression_id=p3_1681440784_H%2FAs%2BicVw6YIabi7,(iB5) Modern Scandinavian Suites Room Gurney Drive,"George Town, Pulau Pinang, Malaysia",,,,,$99 per night,4.69,35,"Wifi
Free parking on premises
TV with standard cable
Air conditioning
Hair dryer
Refrigerator
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom 1
1 queen bed, 1 single bed
Bedroom 2
1 queen bed, 1 single bed
Common space
1 sofa bed, 1 floor mattress",Wendy,,,90%,within a day,https://a0.muscache.com/im/pictures/46fcb0a3-1178-4f0a-9067-6b88f8b564ef.jpg?im_w=720,https://a0.muscache.com/im/pictures/46fcb0a3-1178-4f0a-9067-6b88f8b564ef.jpg?im_w=720,https://a0.muscache.com/im/pictures/46fcb0a3-1178-4f0a-9067-6b88f8b564ef.jpg?im_w=720,53:10.2
https://www.airbnb.com/rooms/782297934263258740?source_impression_id=p3_1681440792_MSQGgtESyhMlu8jT,"Lot28 Guesthouse Taman Mekarsari, 3BR, 5+2 Pax","George Town, Pulau Pinang, Malaysia",,,,,$48 per night,4.71,7,"Wifi
Free parking on premises
TV
Air conditioning
Security cameras on property
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Mohd Zaki,,,100%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-782297934263258740/original/57bb3771-fde9-48b8-93fa-3a5c2c0ac70b.png?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-782297934263258740/original/57bb3771-fde9-48b8-93fa-3a5c2c0ac70b.png?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-782297934263258740/original/57bb3771-fde9-48b8-93fa-3a5c2c0ac70b.png?im_w=720,53:18.4
https://www.airbnb.com/rooms/49575121?source_impression_id=p3_1681440801_gCTT65pPKEKdOgbH,PREMIUM Deluxe RoomS near PG HILL(Dual Key System),"George Town, Pulau Pinang, Malaysia",,,,,$30 per night,4.38,8,"Wifi
Dedicated workspace
Free parking on premises
Air conditioning
Hair dryer
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm",,Wayne,,,90%,within an hour,https://a0.muscache.com/im/pictures/miso/Hosting-49575121/original/d138a8cb-5ca3-4d96-8a26-6bc40724ada7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-49575121/original/d138a8cb-5ca3-4d96-8a26-6bc40724ada7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-49575121/original/d138a8cb-5ca3-4d96-8a26-6bc40724ada7.jpeg?im_w=720,53:27.0
https://www.airbnb.com/rooms/13033310?source_impression_id=p3_1681440809_Oufts3TLGsvEzmSu,Thirty Three Stewart Houze,"George Town, Pulau Pinang, Malaysia",,,,,$17 per night,4.17,19,"Wifi
Air conditioning
Patio or balcony
Luggage dropoff allowed
Hair dryer
Refrigerator
Breakfast
Paid parking off premises
Unavailable: Carbon monoxide alarm
Carbon monoxide alarm
Unavailable: Smoke alarm
Smoke alarm","Bedroom
1 double bed",Chew Peng,,"中文 (简体), English, Melayu",60%,within an hour,https://a0.muscache.com/im/pictures/30bfb0c1-244d-4964-9b2c-d095f6db1bf9.jpg?im_w=720,https://a0.muscache.com/im/pictures/30bfb0c1-244d-4964-9b2c-d095f6db1bf9.jpg?im_w=720,https://a0.muscache.com/im/pictures/30bfb0c1-244d-4964-9b2c-d095f6db1bf9.jpg?im_w=720,53:35.2
